"Position","Name...ID","Name","ID","Salary","GameInfo","Team","FirstName","LastName","Opponent","Projection","Projection_dfn","RankTargets","RollingTargetPctg","Temp.Name","CompletionsRolling","TargetsRolling","TDsRolling","RankCompletions","RankTDs","Projection_dfn_floor","Projection_dfn_ceiling","Actual","Week12","FreqInd"
"WR","Eric Weems (7852256)","Eric Weems",7852256,3000,"KC@Atl 01:00PM ET","Atl","Eric","Weems","KC",0,0,NA,NA,"Weems, Eric",NA,NA,NA,NA,NA,0,0,0,NA,0
"WR","Aldrick Robinson (7852258)","Aldrick Robinson",7852258,3000,"KC@Atl 01:00PM ET","Atl","Aldrick","Robinson","KC",0,1.2,9,0.0415584415584416,"Robinson, Aldrick",9,16,1,9,9,-1.5,7.6,0,NA,0
"WR","Justin Hardy (7852262)","Justin Hardy",7852262,3000,"KC@Atl 01:00PM ET","Atl","Justin","Hardy","KC",5.06,4.6,8,0.0441558441558442,"Hardy, Justin",13,17,2,8,5,1,8.5,0,7.7,0
"WR","De'Anthony Thomas (7852264)","De'Anthony Thomas",7852264,3000,"KC@Atl 01:00PM ET","KC","De'Anthony","Thomas","Atl",2.42,1.3,NA,NA,"Thomas, De'Anthony",NA,NA,NA,NA,NA,-0.2,3,0,1.4,0
"WR","Demarcus Robinson (7852265)","Demarcus Robinson",7852265,3000,"KC@Atl 01:00PM ET","KC","Demarcus","Robinson","Atl",0,0,NA,NA,"Robinson, Demarcus",NA,NA,NA,NA,NA,0,0,0,NA,0
"RB","Justin Forsett (7852147)","Justin Forsett",7852147,3000,"Det@NO 01:00PM ET","Det","Justin","Forsett","NO",0,0,10,0.00746268656716418,"Forsett, Justin",2,3,0,11,8,3,10,0,NA,0
"RB","John Kuhn (7852148)","John Kuhn",7852148,3000,"Det@NO 01:00PM ET","NO","John","Kuhn","Det",0,2.2,NA,NA,"Kuhn, John",NA,NA,NA,NA,NA,-1.7,11.2,0,1.7,0
"RB","Travaris Cadet (7852149)","Travaris Cadet",7852149,3000,"Det@NO 01:00PM ET","NO","Travaris","Cadet","Det",0,1.2,6,0.0760869565217391,"Cadet, Travaris",24,35,1,6,7,0.9,8.2,0,NA,0
"RB","Marcus Murphy (7852152)","Marcus Murphy",7852152,3000,"Det@NO 01:00PM ET","NO","Marcus","Murphy","Det",0,0,13,0.00217391304347826,"Murphy, Marcus",1,1,0,13,11,-0.3,1.6,0,NA,0
"RB","Michael Burton (7852153)","Michael Burton",7852153,3000,"Det@NO 01:00PM ET","Det","Michael","Burton","NO",0,0,NA,NA,"Burton, Michael",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"RB","Zach Zenner (7852154)","Zach Zenner",7852154,3000,"Det@NO 01:00PM ET","Det","Zach","Zenner","NO",0,1.9,NA,NA,"Zenner, Zach",NA,NA,NA,NA,NA,1.1,8.8,0,NA,0
"RB","Daniel Lasco (7852156)","Daniel Lasco",7852156,3000,"Det@NO 01:00PM ET","NO","Daniel","Lasco","Det",0,0,12,0.00869565217391304,"Lasco, Daniel",2,4,0,12,11,1.4,2.8,0,NA,0
"WR","Andre Roberts (7852269)","Andre Roberts",7852269,3000,"Det@NO 01:00PM ET","Det","Andre","Roberts","NO",2.74,1.6,6,0.0348258706467662,"Roberts, Andre",9,14,1,6,6,-0.3,7.5,0,3.9,0
"WR","Brandon Coleman (7852272)","Brandon Coleman",7852272,3000,"Det@NO 01:00PM ET","NO","Brandon","Coleman","Det",6.31,1.3,7,0.0543478260869565,"Coleman, Brandon",20,25,3,7,5,2.3,9.9,0,7.3,0
"WR","Tommylee Lewis (7852275)","Tommylee Lewis",7852275,3000,"Det@NO 01:00PM ET","NO","Tommylee","Lewis","Det",0,0,11,0.0239130434782609,"Lewis, Tommylee",7,11,0,11,11,-0.5,5,0,0.7,0
"WR","Jake Lampman (7852277)","Jake Lampman",7852277,3000,"Det@NO 01:00PM ET","NO","Jake","Lampman","Det",0,0,NA,NA,"Lampman, Jake",NA,NA,NA,NA,NA,0,0,0,NA,0
"RB","Chase Reynolds (7852158)","Chase Reynolds",7852158,3000,"LA@NE 01:00PM ET","LA","Chase","Reynolds","NE",0,0,NA,NA,"Reynolds, Chase",NA,NA,NA,NA,NA,0,0,0,NA,0
"RB","James Develin (7852159)","James Develin",7852159,3000,"LA@NE 01:00PM ET","NE","James","Develin","LA",0,0,NA,NA,"Develin, James",NA,NA,NA,NA,NA,-0.4,1.4,0,1.5,0
"RB","Brandon Bolden (7852161)","Brandon Bolden",7852161,3000,"LA@NE 01:00PM ET","NE","Brandon","Bolden","LA",0,0,10,0.010126582278481,"Bolden, Brandon",2,4,0,10,8,-0.7,2.7,0,NA,0
"RB","Malcolm Brown (7852165)","Malcolm Brown",7852165,3000,"LA@NE 01:00PM ET","LA","Malcolm","Brown","NE",0,0,10,0.00531914893617021,"Brown, Malcolm",2,2,0,10,5,0.1,3.4,0,0.9,0
"RB","D.J. Foster (7852166)","D.J. Foster",7852166,3000,"LA@NE 01:00PM ET","NE","D.J.","Foster","LA",0,0,11,0.00506329113924051,"Foster, D.J.",1,2,0,11,8,0.2,2.2,0,NA,0
"WR","Matthew Slater (7852278)","Matthew Slater",7852278,3000,"LA@NE 01:00PM ET","NE","Matthew","Slater","LA",0,0,13,0.00253164556962025,"Slater, Matthew",0,1,0,14,8,NA,NA,NA,NA,NA
"WR","Bradley Marquez (7852285)","Bradley Marquez",7852285,3000,"LA@NE 01:00PM ET","LA","Bradley","Marquez","NE",1.43,0,8,0.0159574468085106,"Marquez, Bradley",3,6,0,8,5,0,2.3,0,2.2,0
"WR","Pharoh Cooper (7852287)","Pharoh Cooper",7852287,3000,"LA@NE 01:00PM ET","LA","Pharoh","Cooper","NE",0,1.7,9,0.00797872340425532,"Cooper, Pharoh",3,3,0,8,5,0.4,2.1,0,NA,0
"WR","Mike Thomas (7852288)","Mike Thomas",7852288,3000,"LA@NE 01:00PM ET","LA","Mike","Thomas","NE",0,0,10,0.00531914893617021,"Thomas, Mike",0,2,0,11,5,0,0,0,NA,0
"RB","Juwan Thompson (7852170)","Juwan Thompson",7852170,3000,"Den@Jax 01:00PM ET","Den","Juwan","Thompson","Jax",0,1.3,NA,NA,"Thompson, Juwan",NA,NA,NA,NA,NA,6.1,6.1,0,NA,0
"RB","Corey Grant (7852171)","Corey Grant",7852171,3000,"Den@Jax 01:00PM ET","Jax","Corey","Grant","Den",0,0,14,0.0022075055187638,"Grant, Corey",1,1,1,14,5,-2.1,5.5,0,NA,0
"RB","Andy Janovich (7852174)","Andy Janovich",7852174,3000,"Den@Jax 01:00PM ET","Den","Andy","Janovich","Jax",0,0,NA,NA,"Janovich, Andy",NA,NA,NA,NA,NA,-0.2,5.5,0,0.9,0
"WR","Jordan Norwood (7852289)","Jordan Norwood",7852289,3000,"Den@Jax 01:00PM ET","Den","Jordan","Norwood","Jax",3.76,2.1,3,0.0809399477806789,"Norwood, Jordan",20,31,1,3,6,-0.3,8.3,0,-1,0
"WR","Bryan Walters (7852291)","Bryan Walters",7852291,3000,"Den@Jax 01:00PM ET","Jax","Bryan","Walters","Den",0,1.4,12,0.00883002207505519,"Walters, Bryan",2,4,1,12,5,-2.7,6,0,NA,0
"WR","Arrelious Benn (7852293)","Arrelious Benn",7852293,3000,"Den@Jax 01:00PM ET","Jax","Arrelious","Benn","Den",0,1.6,9,0.0198675496688742,"Benn, Arrelious",5,9,1,9,5,-1.3,6.9,0,NA,0
"WR","Bennie Fowler (7852294)","Bennie Fowler",7852294,3000,"Den@Jax 01:00PM ET","Den","Bennie","Fowler","Jax",4.04,0,7,0.0469973890339426,"Fowler, Bennie",9,18,2,7,3,-1.2,9.8,0,14.6,0
"WR","Marlon Brown (7852295)","Marlon Brown",7852295,3000,"Den@Jax 01:00PM ET","Den","Marlon","Brown","Jax",0,0,NA,NA,"Brown, Marlon",NA,NA,NA,NA,NA,0,0,0,NA,NA
"WR","Jordan Taylor (7852297)","Jordan Taylor",7852297,3000,"Den@Jax 01:00PM ET","Den","Jordan","Taylor","Jax",0,3.4,8,0.0391644908616188,"Taylor, Jordan",7,15,2,8,3,0.4,8.2,0,7.6,0
"WR","Rashad Greene Sr. (7852299)","Rashad Greene Sr.",7852299,3000,"Den@Jax 01:00PM ET","Jax","Rashad","Greene","Den",0,0,10,0.0154525386313466,"Greene, Rashad",5,7,0,9,10,NA,NA,NA,NA,NA
"WR","Cody Latimer (7852300)","Cody Latimer",7852300,3000,"Den@Jax 01:00PM ET","Den","Cody","Latimer","Jax",0,0,11,0.0130548302872063,"Latimer, Cody",3,5,0,11,8,-0.3,2.9,0,NA,0
"RB","Jonathan Grimes (7852177)","Jonathan Grimes",7852177,3000,"Hou@GB 01:00PM ET","Hou","Jonathan","Grimes","GB",0,0,9,0.0174129353233831,"Grimes, Jonathan",5,7,0,9,8,0.7,5.1,0,1.4,0
"RB","Jay Prosch (7852181)","Jay Prosch",7852181,3000,"Hou@GB 01:00PM ET","Hou","Jay","Prosch","GB",0,0,NA,NA,"Prosch, Jay",NA,NA,NA,NA,NA,-0.2,1.2,0,NA,0
"RB","Tyler Ervin (7852182)","Tyler Ervin",7852182,3000,"Hou@GB 01:00PM ET","Hou","Tyler","Ervin","GB",0,0,10,0.0124378109452736,"Ervin, Tyler",3,5,0,10,8,-0.7,1.4,0,NA,0
"RB","Aaron Ripkowski (7852183)","Aaron Ripkowski",7852183,3000,"Hou@GB 01:00PM ET","GB","Aaron","Ripkowski","Hou",0,1.8,NA,NA,"Ripkowski, Aaron",NA,NA,NA,NA,NA,0.1,6.2,0,9.6,0
"RB","Joe Kerridge (7852184)","Joe Kerridge",7852184,3000,"Hou@GB 01:00PM ET","GB","Joe","Kerridge","Hou",0,0,NA,NA,"Kerridge, Joe",NA,NA,NA,NA,NA,0,0,0,NA,0
"WR","Keith Mumphery (7852304)","Keith Mumphery",7852304,3000,"Hou@GB 01:00PM ET","Hou","Keith","Mumphery","GB",0,0,12,0.00497512437810945,"Mumphery, Keith",2,2,0,11,8,3.2,3.2,0,NA,0
"WR","Braxton Miller (7852306)","Braxton Miller",7852306,3000,"Hou@GB 01:00PM ET","Hou","Braxton","Miller","GB",4.46,5.2,6,0.0646766169154229,"Miller, Braxton",16,26,1,6,4,-0.6,7.5,0,2.3,0
"WR","Trevor Davis (7852309)","Trevor Davis",7852309,3000,"Hou@GB 01:00PM ET","GB","Trevor","Davis","Hou",0,0,9,0.0170212765957447,"Davis, Trevor",3,8,1,12,5,-2.8,5.4,0,NA,0
"WR","Jaelen Strong (7852310)","Jaelen Strong",7852310,3000,"Hou@GB 01:00PM ET","Hou","Jaelen","Strong","GB",0,0,7,0.0597014925373134,"Strong, Jaelen",14,24,0,7,8,1.1,7.9,0,NA,0
"WR","Jeff Janis (7852312)","Jeff Janis",7852312,3000,"Hou@GB 01:00PM ET","GB","Jeff","Janis","Hou",3.57,1.2,8,0.0382978723404255,"Janis, Jeff",10,18,1,8,5,-1.2,7.4,0,1.7,0
"WR","Geronimo Allison (7852313)","Geronimo Allison",7852313,3000,"Hou@GB 01:00PM ET","GB","Geronimo","Allison","Hou",0,0,9,0.0170212765957447,"Allison, Geronimo",3,8,1,12,5,-1.6,8,0,NA,0
"RB","Cedric Peerman (7852187)","Cedric Peerman",7852187,3000,"Phi@Cin 01:00PM ET","Cin","Cedric","Peerman","Phi",0,0,NA,NA,"Peerman, Cedric",NA,NA,NA,NA,NA,0,0,0,NA,0
"WR","James Wright (7852316)","James Wright",7852316,3000,"Phi@Cin 01:00PM ET","Cin","James","Wright","Phi",6.42,7.4,8,0.0406698564593301,"Wright, James",10,17,0,8,6,0.4,4.1,0,5.3,0
"WR","Paul Turner (7852318)","Paul Turner",7852318,3000,"Phi@Cin 01:00PM ET","Phi","Paul","Turner","Cin",3.46,0,NA,NA,"Turner, Paul",NA,NA,NA,NA,NA,0,0,0,NA,0
"WR","Alex Erickson (7852319)","Alex Erickson",7852319,3000,"Phi@Cin 01:00PM ET","Cin","Alex","Erickson","Phi",2.33,1.2,11,0.00956937799043062,"Erickson, Alex",3,4,0,11,6,-0.5,1.6,0,1.7,0
"WR","Dorial Green-Beckham (7852320)","Dorial Green-Beckham",7852320,3000,"Phi@Cin 01:00PM ET","Phi","Dorial","Green-Beckham","Cin",9.15,8,4,0.142118863049096,"Green-Beckham, Dorial",31,55,2,4,2,2.2,12.6,0,14.2,0
"WR","Bryce Treggs (7852321)","Bryce Treggs",7852321,3000,"Phi@Cin 01:00PM ET","Phi","Bryce","Treggs","Cin",6.77,2.6,10,0.020671834625323,"Treggs, Bryce",3,8,0,10,8,-0.8,8.4,0,NA,0
"WR","Nelson Agholor (7852322)","Nelson Agholor",7852322,3000,"Phi@Cin 01:00PM ET","Phi","Nelson","Agholor","Cin",0,4.8,5,0.136950904392765,"Agholor, Nelson",27,53,1,5,4,2.2,10.1,0,NA,0
"WR","Cody Core (7852323)","Cody Core",7852323,3000,"Phi@Cin 01:00PM ET","Cin","Cody","Core","Phi",0,0,13,0.00239234449760766,"Core, Cody",0,1,0,13,6,0,0,0,NA,0
"RB","Kyle Juszczyk (7852193)","Kyle Juszczyk",7852193,3000,"Mia@Bal 01:00PM ET","Bal","Kyle","Juszczyk","Mia",0,3.8,NA,NA,"Juszczyk, Kyle",NA,NA,NA,NA,NA,1.1,7.6,0,4.8,0
"RB","Javorius Allen (7852196)","Javorius Allen",7852196,3000,"Mia@Bal 01:00PM ET","Bal","Javorius","Allen","Mia",0,1,12,0.0133333333333333,"Allen, Javorius",4,6,0,12,6,0.4,4.9,0,NA,0
"RB","Kenyan Drake (7852199)","Kenyan Drake",7852199,3000,"Mia@Bal 01:00PM ET","Mia","Kenyan","Drake","Bal",0,1.4,11,0.0240963855421687,"Drake, Kenyan",7,8,0,9,10,0.3,7.6,0,0.9,0
"RB","Lorenzo Taliaferro (7852200)","Lorenzo Taliaferro",7852200,3000,"Mia@Bal 01:00PM ET","Bal","Lorenzo","Taliaferro","Mia",0,0,13,0.00666666666666667,"Taliaferro, Lorenzo",3,3,0,13,6,4,4,0,NA,0
"WR","Devin Hester (7852326)","Devin Hester",7852326,3000,"Mia@Bal 01:00PM ET","Bal","Devin","Hester","Mia",0,0,NA,NA,"Hester, Devin",NA,NA,NA,NA,NA,-0.4,0.2,0,NA,0
"WR","Kamar Aiken (7852328)","Kamar Aiken",7852328,3000,"Mia@Bal 01:00PM ET","Bal","Kamar","Aiken","Mia",3.79,5,5,0.0888888888888889,"Aiken, Kamar",23,40,0,5,6,0.7,7.4,0,5,0
"WR","Jakeem Grant (7852332)","Jakeem Grant",7852332,3000,"Mia@Bal 01:00PM ET","Mia","Jakeem","Grant","Bal",0,0,13,0.00301204819277108,"Grant, Jakeem",0,1,0,14,10,-1.5,2.5,0,NA,0
"WR","Chris Moore (7852333)","Chris Moore",7852333,3000,"Mia@Bal 01:00PM ET","Bal","Chris","Moore","Mia",0,0,9,0.0311111111111111,"Moore, Chris",7,14,0,10,6,-0.7,5.1,0,NA,0
"RB","Ka'Deem Carey (7852205)","Ka'Deem Carey",7852205,3000,"SF@Chi 01:00PM ET","Chi","Ka'Deem","Carey","SF",0,3.1,NA,NA,"Carey, Ka'Deem",NA,NA,NA,NA,NA,0.6,4.9,0,2.8,0
"RB","Paul Lasike (7852206)","Paul Lasike",7852206,3000,"SF@Chi 01:00PM ET","Chi","Paul","Lasike","SF",0,0,NA,NA,"Lasike, Paul",NA,NA,NA,NA,NA,0,1.1,0,NA,0
"RB","Mike Davis (7852207)","Mike Davis",7852207,3000,"SF@Chi 01:00PM ET","SF","Mike","Davis","Chi",0,0,13,0.0139664804469274,"Davis, Mike",3,5,0,11,8,-0.6,5,0,NA,0
"WR","Rod Streater (7852341)","Rod Streater",7852341,3000,"SF@Chi 01:00PM ET","SF","Rod","Streater","Chi",5.74,3,8,0.0418994413407821,"Streater, Rod",8,15,0,8,8,-0.5,5.1,0,NA,0
"WR","Joshua Bellamy (7852342)","Joshua Bellamy",7852342,3000,"SF@Chi 01:00PM ET","Chi","Joshua","Bellamy","SF",0,0,NA,NA,"Bellamy, Joshua",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"WR","Chris Harper (7852346)","Chris Harper",7852346,3000,"SF@Chi 01:00PM ET","SF","Chris","Harper","Chi",0,0,10,0.0223463687150838,"Harper, Chris",4,8,0,10,8,0.5,6.7,0,NA,0
"WR","Aaron Burbridge (7852347)","Aaron Burbridge",7852347,3000,"SF@Chi 01:00PM ET","SF","Aaron","Burbridge","Chi",0,1.7,10,0.0223463687150838,"Burbridge, Aaron",2,8,0,12,8,-0.2,1.4,0,NA,0
"RB","Reggie Bush (7852209)","Reggie Bush",7852209,3000,"Buf@Oak 04:05PM ET","Buf","Reggie","Bush","Oak",0,0,8,0.0373831775700935,"Bush, Reggie",9,12,0,6,7,-0.3,7.1,0,NA,0
"RB","Jerome Felton (7852210)","Jerome Felton",7852210,3000,"Buf@Oak 04:05PM ET","Buf","Jerome","Felton","Oak",0,0,12,0.0186915887850467,"Felton, Jerome",3,6,0,13,7,-0.7,2.5,0,NA,0
"RB","Taiwan Jones (7852211)","Taiwan Jones",7852211,3000,"Buf@Oak 04:05PM ET","Oak","Taiwan","Jones","Buf",0,2.4,12,0.00675675675675676,"Jones, Taiwan",3,3,0,12,11,-0.5,2.3,0,2.5,0
"RB","Jamize Olawale (7852215)","Jamize Olawale",7852215,3000,"Buf@Oak 04:05PM ET","Oak","Jamize","Olawale","Buf",0,2.3,NA,NA,"Olawale, Jamize",NA,NA,NA,NA,NA,-0.6,10.8,0,1.8,0
"RB","Jonathan Williams (7852218)","Jonathan Williams",7852218,3000,"Buf@Oak 04:05PM ET","Buf","Jonathan","Williams","Oak",0,0,15,0.00623052959501558,"Williams, Jonathan",1,2,0,15,7,-0.5,5,0,1.2,0
"WR","Brandon Tate (7852348)","Brandon Tate",7852348,3000,"Buf@Oak 04:05PM ET","Buf","Brandon","Tate","Oak",3.54,0,10,0.0280373831775701,"Tate, Brandon",7,9,0,9,7,-0.8,4.6,0,NA,0
"WR","Justin Hunter (7852352)","Justin Hunter",7852352,3000,"Buf@Oak 04:05PM ET","Buf","Justin","Hunter","Oak",7.18,6,6,0.0498442367601246,"Hunter, Justin",7,16,4,9,1,3.6,9.6,0,NA,0
"WR","Walt Powell (7852353)","Walt Powell",7852353,3000,"Buf@Oak 04:05PM ET","Buf","Walt","Powell","Oak",0,0,5,0.0841121495327103,"Powell, Walt",15,27,0,5,7,0.8,7.2,0,1.1,0
"WR","Andre Holmes (7852355)","Andre Holmes",7852355,3000,"Buf@Oak 04:05PM ET","Oak","Andre","Holmes","Buf",4.64,4.3,8,0.036036036036036,"Holmes, Andre",10,16,2,8,5,-0.1,6.5,0,NA,0
"WR","Seth Roberts (7852358)","Seth Roberts",7852358,3000,"Buf@Oak 04:05PM ET","Oak","Seth","Roberts","Buf",8.63,6.7,3,0.130630630630631,"Roberts, Seth",30,58,4,3,2,4.1,12.7,0,14.1,0
"WR","Johnny Holton (7852359)","Johnny Holton",7852359,3000,"Buf@Oak 04:05PM ET","Oak","Johnny","Holton","Buf",0,0,12,0.00675675675675676,"Holton, Johnny",2,3,0,13,11,0.3,3.6,0,4,0
"RB","Bobby Rainey (7852222)","Bobby Rainey",7852222,3000,"NYG@Pit 04:25PM ET","NYG","Bobby","Rainey","Pit",0,1,6,0.0518867924528302,"Rainey, Bobby",17,22,0,6,9,-1.1,11.1,0,-1,0
"RB","Orleans Darkwa (7852225)","Orleans Darkwa",7852225,3000,"NYG@Pit 04:25PM ET","NYG","Orleans","Darkwa","Pit",0,0,12,0.00943396226415094,"Darkwa, Orleans",2,4,0,12,9,0.2,12.9,0,NA,0
"RB","Roosevelt Nix (7852226)","Roosevelt Nix",7852226,3000,"NYG@Pit 04:25PM ET","Pit","Roosevelt","Nix","NYG",0,0,NA,NA,"Nix, Roosevelt",NA,NA,NA,NA,NA,0,0,0,NA,0
"RB","Daryl Richardson (7852227)","Daryl Richardson",7852227,3000,"NYG@Pit 04:25PM ET","Pit","Daryl","Richardson","NYG",0,0,NA,NA,"Richardson, Daryl",NA,NA,NA,NA,NA,0,0.7,0,NA,0
"WR","Darrius Heyward-Bey (7852361)","Darrius Heyward-Bey",7852361,3000,"NYG@Pit 04:25PM ET","Pit","Darrius","Heyward-Bey","NYG",0,0,9,0.0367816091954023,"Heyward-Bey, Darrius",6,16,3,9,2,0,12,0,NA,0
"WR","Dwayne Harris (7852362)","Dwayne Harris",7852362,3000,"NYG@Pit 04:25PM ET","NYG","Dwayne","Harris","Pit",2.83,0,14,0.00471698113207547,"Harris, Dwayne",2,2,1,12,4,-1.9,3.2,0,8.3,0
"WR","Tavarres King (7852364)","Tavarres King",7852364,3000,"NYG@Pit 04:25PM ET","NYG","Tavarres","King","Pit",0,0,13,0.00707547169811321,"King, Tavarres",1,3,0,14,9,-0.3,1.9,0,NA,0
"WR","Cobi Hamilton (7852365)","Cobi Hamilton",7852365,3000,"NYG@Pit 04:25PM ET","Pit","Cobi","Hamilton","NYG",3.76,5.1,7,0.0436781609195402,"Hamilton, Cobi",9,19,1,8,6,0.5,8.8,0,1.5,0
"WR","Roger Lewis (7852370)","Roger Lewis",7852370,3000,"NYG@Pit 04:25PM ET","NYG","Roger","Lewis","Pit",4.54,1.2,9,0.0377358490566038,"Lewis, Roger",6,16,2,11,3,0.4,8.6,0,2.8,0
"TE","Will Tye (7852471)","Will Tye",7852471,3000,"NYG@Pit 04:25PM ET","NYG","Will","Tye","Pit",7.53,8.1,4,0.108490566037736,"Tye, Will",32,46,1,3,4,3.1,8.4,0,3.2,1
"RB","Stepfan Taylor (7852230)","Stepfan Taylor",7852230,3000,"Was@Ari 04:25PM ET","Ari","Stepfan","Taylor","Was",0,0,NA,NA,"Taylor, Stepfan",NA,NA,NA,NA,NA,-0.5,1.7,0,NA,0
"RB","Kerwynn Williams (7852231)","Kerwynn Williams",7852231,3000,"Was@Ari 04:25PM ET","Ari","Kerwynn","Williams","Was",0,0,NA,NA,"Williams, Kerwynn",NA,NA,NA,NA,NA,0,0,0,NA,0
"RB","Mack Brown (7852234)","Mack Brown",7852234,3000,"Was@Ari 04:25PM ET","Was","Mack","Brown","Ari",0,0,NA,NA,"Brown, Mack",NA,NA,NA,NA,NA,0,0,0,NA,0
"WR","Ryan Grant (7852376)","Ryan Grant",7852376,3000,"Was@Ari 04:25PM ET","Was","Ryan","Grant","Ari",0,2.3,7,0.0331858407079646,"Grant, Ryan",5,15,0,9,8,-0.2,1.8,0,NA,0
"WR","Rashad Ross (7852378)","Rashad Ross",7852378,3000,"Was@Ari 04:25PM ET","Was","Rashad","Ross","Ari",0,0,13,0.00442477876106195,"Ross, Rashad",1,2,0,13,8,-0.4,2.2,0,NA,0
"WR","Maurice Harris (7852380)","Maurice Harris",7852380,3000,"Was@Ari 04:25PM ET","Was","Maurice","Harris","Ari",0,0,9,0.0176991150442478,"Harris, Maurice",6,8,0,8,8,0.4,5.2,0,3.1,0
"WR","Brittan Golden (7852381)","Brittan Golden",7852381,3000,"Was@Ari 04:25PM ET","Ari","Brittan","Golden","Was",0,0,10,0.0127931769722814,"Golden, Brittan",3,6,0,10,8,-1,2.9,0,0.9,0
"WR","Marquis Bundy (7852382)","Marquis Bundy",7852382,3000,"Was@Ari 04:25PM ET","Ari","Marquis","Bundy","Was",0,0,NA,NA,"Bundy, Marquis",NA,NA,NA,NA,NA,0,0,0,NA,0
"RB","Mike James (7852239)","Mike James",7852239,3000,"TB@SD 04:25PM ET","TB","Mike","James","SD",0,0,12,0.0117924528301887,"James, Mike",4,5,0,12,9,0.6,4.8,0,NA,0
"RB","Ronnie Hillman (7852241)","Ronnie Hillman",7852241,3000,"TB@SD 04:25PM ET","SD","Ronnie","Hillman","TB",0,0,NA,NA,"Hillman, Ronnie",NA,NA,NA,NA,NA,-0.4,5.7,0,NA,0
"RB","Derek Watt (7852243)","Derek Watt",7852243,3000,"TB@SD 04:25PM ET","SD","Derek","Watt","TB",0,0,NA,NA,"Watt, Derek",NA,NA,NA,NA,NA,-0.2,5.1,0,NA,0
"WR","Cecil Shorts III (7852386)","Cecil Shorts III",7852386,3000,"TB@SD 04:25PM ET","TB","Cecil","Shorts III","SD",0,0,NA,NA,"Shorts III, Cecil",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"WR","Geremy Davis (7852387)","Geremy Davis",7852387,3000,"TB@SD 04:25PM ET","SD","Geremy","Davis","TB",0,0,NA,NA,"Davis, Geremy",NA,NA,NA,NA,NA,0,0,0,NA,0
"WR","Isaiah Burse (7852388)","Isaiah Burse",7852388,3000,"TB@SD 04:25PM ET","SD","Isaiah","Burse","TB",0,0,15,0.00246913580246914,"Burse, Isaiah",0,1,0,15,8,0,0,0,NA,0
"WR","Freddie Martino (7852389)","Freddie Martino",7852389,3000,"TB@SD 04:25PM ET","TB","Freddie","Martino","SD",0,0,15,0.00943396226415094,"Martino, Freddie",2,4,1,15,4,-1.7,10.5,0,NA,0
"WR","Jeremy Butler (7852392)","Jeremy Butler",7852392,3000,"TB@SD 04:25PM ET","SD","Jeremy","Butler","TB",0,1.4,13,0.00493827160493827,"Butler, Jeremy",2,2,0,11,8,1.5,1.6,0,NA,0
"RB","Mike Tolbert (7852246)","Mike Tolbert",7852246,3000,"Car@Sea 08:30PM ET","Car","Mike","Tolbert","Sea",0,1.4,NA,NA,"Tolbert, Mike",NA,NA,NA,NA,NA,0.1,2.9,0,3.4,0
"RB","Fozzy Whittaker (7852248)","Fozzy Whittaker",7852248,3000,"Car@Sea 08:30PM ET","Car","Fozzy","Whittaker","Sea",4.2,3.8,6,0.075,"Whittaker, Fozzy",23,30,1,4,5,-0.9,12.6,0,1.4,0
"RB","Will Tukuafu (7852249)","Will Tukuafu",7852249,3000,"Car@Sea 08:30PM ET","Sea","Will","Tukuafu","Car",0,0,NA,NA,"Tukuafu, Will",NA,NA,NA,NA,NA,0,0.2,0,NA,0
"RB","George Farmer (7852250)","George Farmer",7852250,3000,"Car@Sea 08:30PM ET","Sea","George","Farmer","Car",0,2,11,0.00571428571428571,"Farmer, George",1,2,0,12,5,1.4,1.4,0,NA,NA
"RB","Troymaine Pope (7852253)","Troymaine Pope",7852253,3000,"Car@Sea 08:30PM ET","Sea","Troymaine","Pope","Car",0,0,NA,NA,"Pope, Troymaine",NA,NA,NA,NA,NA,0.1,0.3,0,NA,0
"RB","Alex Collins (7852255)","Alex Collins",7852255,3000,"Car@Sea 08:30PM ET","Sea","Alex","Collins","Car",3.15,3,9,0.00857142857142857,"Collins, Alex",3,3,0,9,5,-1.2,5.8,0,NA,0
"WR","Jermaine Kearse (7852396)","Jermaine Kearse",7852396,3000,"Car@Sea 08:30PM ET","Sea","Jermaine","Kearse","Car",8.43,10,3,0.168571428571429,"Kearse, Jermaine",32,59,0,3,5,3.2,8.5,0,2.8,0
"WR","Brenton Bersin (7852397)","Brenton Bersin",7852397,3000,"Car@Sea 08:30PM ET","Car","Brenton","Bersin","Sea",0,0,10,0.0025,"Bersin, Brenton",0,1,0,12,8,0,0,0,NA,0
"WR","Paul Richardson (7852398)","Paul Richardson",7852398,3000,"Car@Sea 08:30PM ET","Sea","Paul","Richardson","Car",4.65,0,5,0.0685714285714286,"Richardson, Paul",13,24,0,6,5,1.1,5.7,0,2.7,0
"WR","Corey Brown (7852399)","Corey Brown",7852399,3000,"Car@Sea 08:30PM ET","Car","Corey","Brown","Sea",0,4,5,0.0975,"Brown, Corey",20,39,1,5,5,-0.4,9.3,0,NA,0
"WR","Tanner McEvoy (7852400)","Tanner McEvoy",7852400,3000,"Car@Sea 08:30PM ET","Sea","Tanner","McEvoy","Car",0,0,9,0.00857142857142857,"McEvoy, Tanner",3,3,1,9,3,-0.9,7.9,0,NA,0
