Player Name,Likes,Inj,Pos,Salary,Team,Opp,Vegas Pts,Vegas Spread,Defense Pass Yds/G,Defense Rush Yds/G,DvP,L3 Pass Att,S Pass Att,Proj Pass Att,Red Zone Pass Att,Yards Per Pass Att,L3 Rush Att,S Rush Att,Proj Rush Att,Red Zone Rush Att,Yards Per Rush Att,L3 Targets,S Targets,Proj Targets,Red Zone Targets,Yards Per Target,Projected Usage,L3 FP,L16 FP,S FP,Floor FP,Ceil FP,Proj FP,Proj Val,Actual FP,Actual Val
Zach Miller,2,Q,TE,3800,CHI,@GB,19.5,GB by 7.5,9%,-31%,-3%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,6.5,5.3,1.2,6.8,9,12.0,12.6,12.6,4.4,20.8,11.1,2.9,0.0,0.0
Coby Fleener,4,,TE,3800,NO,@KC,22.0,KC by 6,-7%,11%,-48%,0.0,0.0,0.0,0.0,0.0,0.3,0.2,0.0,0.2,2.0,7.7,7.0,6.0,0.6,6.8,10,19.1,12.8,12.8,0.4,25.2,10.9,2.9,0.0,0.0
Darren Sproles,1,,RB,3800,PHI,MIN,18.5,MIN by 3,-9%,-26%,-27%,0.0,0.0,0.0,0.0,0.0,3.7,5.6,5.5,1.2,4.1,3.7,3.6,3.7,0.4,10.4,16,14.0,10.9,10.9,1.1,20.7,8.7,2.3,0.0,0.0
Jeremy Langford,,D,RB,3800,CHI,@GB,19.5,GB by 7.5,9%,-31%,-40%,0.0,0.0,0.0,0.0,0.0,10.3,10.3,0.0,1.3,3.7,3.0,3.0,0.0,0.0,3.0,0,10.1,10.1,10.1,6.2,14.0,0.0,0.0,0.0,0.0
Torrey Smith,3,Q,WR,3800,SF,TB,22.8,TB by 1,3%,-2%,-9%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.3,5.0,5.1,0.5,6.1,9,6.0,7.0,7.0,0.1,14.0,10.6,2.8,0.0,0.0
Dwayne Washington,,Q,RB,3800,DET,WAS,25.5,DET by 1,-2%,18%,30%,0.0,0.0,0.0,0.0,0.0,5.3,4.5,4.7,0.8,4.2,0.7,0.5,0.6,0.0,2.5,9,3.3,4.0,4.0,2.4,5.7,4.0,1.1,0.0,0.0
James Starks,,O,RB,3700,GB,CHI,27.0,GB by 7.5,-7%,3%,-9%,0.0,0.0,0.0,0.0,0.0,6.7,6.0,0.0,1.0,1.8,3.0,2.5,0.0,0.0,5.0,0,4.3,3.8,3.8,0.8,6.8,0.0,0.0,0.0,0.0
Adam Thielen,1,,WR,3700,MIN,@PHI,21.5,MIN by 3,-14%,0%,-23%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,2.8,0.4,10.9,5,12.9,11.2,11.2,1.3,21.2,6.0,1.6,0.0,0.0
Pierre Garcon,10,,WR,3700,WAS,@DET,24.5,DET by 1,7%,3%,18%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.7,7.2,6.2,1.3,7.1,11,12.7,10.8,10.8,6.5,15.0,10.7,2.9,0.0,0.0
Bilal Powell,,,RB,3700,NYJ,BAL,21.5,NYJ by 2.5,-10%,-34%,-23%,0.0,0.0,0.0,0.0,0.0,3.7,3.3,5.8,0.2,6.0,7.0,5.7,3.0,1.0,4.6,16,10.1,8.4,8.4,3.6,13.2,8.3,2.2,0.0,0.0
Kamar Aiken,,Q,WR,3700,BAL,@NYJ,19.0,NYJ by 2.5,16%,-19%,22%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.3,2.8,5.0,0.2,5.4,8,4.8,3.2,3.2,-0.7,7.1,9.3,2.5,0.0,0.0
Tyler Lockett,,,WR,3700,SEA,@ARI,20.8,ARI by 2,-20%,-1%,-3%,0.0,0.0,0.0,0.0,0.0,0.3,0.2,0.0,0.0,2.0,2.7,4.0,4.6,0.4,7.6,7,2.6,5.3,5.3,0.0,10.6,9.1,2.5,0.0,0.0
Devontae Booker,1,,RB,3700,DEN,HOU,24.0,DEN by 7.5,-22%,20%,-3%,0.0,0.0,0.0,0.0,0.0,6.0,5.7,8.0,0.5,4.7,3.0,1.8,1.4,0.2,5.9,17,6.7,4.9,4.9,1.4,8.5,6.9,1.9,0.0,0.0
Kendall Wright,2,,WR,3700,TEN,IND,25.3,TEN by 3,15%,12%,1%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.3,4.3,4.5,0.0,12.0,8,11.9,11.9,11.9,-4.1,27.8,8.1,2.2,0.0,0.0
Jalen Richard,,,RB,3600,OAK,@JAX,22.8,JAX by 1.5,-11%,-2%,-23%,0.0,0.0,0.0,0.0,0.0,4.7,4.8,3.7,0.0,6.3,4.3,2.8,2.0,0.2,6.5,9,7.3,8.0,8.0,1.4,14.7,5.7,1.6,0.0,0.0
Rishard Matthews,0,,WR,3600,TEN,IND,25.3,TEN by 3,15%,12%,1%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,4.5,4.3,0.5,10.4,7,13.1,9.9,9.9,5.8,14.0,9.3,2.6,0.0,0.0
Hunter Henry,16,,TE,3600,SD,@ATL,23.5,ATL by 6,13%,-10%,62%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.3,5.2,4.6,1.0,12.1,7,17.6,13.5,13.5,6.9,20.1,9.0,2.5,0.0,0.0
Matt Asiata,1,,RB,3500,MIN,@PHI,21.5,MIN by 3,-14%,0%,-13%,0.0,0.0,0.0,0.0,0.0,8.7,7.2,8.0,1.0,2.9,2.0,1.4,2.2,0.0,10.4,18,10.6,7.3,7.3,0.0,14.7,7.4,2.1,0.0,0.0
Kyle Rudolph,7,,TE,3500,MIN,@PHI,21.5,MIN by 3,-14%,0%,-67%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,7.4,5.3,1.2,6.4,9,13.3,12.5,12.5,6.2,18.8,10.3,2.9,0.0,0.0
Tajae Sharpe,1,,WR,3500,TEN,IND,25.3,TEN by 3,15%,12%,1%,0.0,0.0,0.0,0.0,0.0,0.3,0.2,0.0,0.2,1.0,4.7,6.5,4.5,0.5,4.8,8,2.4,6.2,6.2,1.2,11.2,9.7,2.8,0.0,0.0
Breshad Perriman,1,,WR,3500,BAL,@NYJ,19.0,NYJ by 2.5,16%,-19%,22%,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.0,2.0,6.0,4.8,6.1,0.3,5.9,10,5.4,5.1,5.1,3.5,6.6,11.4,3.3,0.0,0.0
Danny Amendola,,,WR,3500,NE,@PIT,27.3,NE by 7.5,13%,-4%,1%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,2.0,2.7,3.4,0.5,10.1,6,2.7,6.7,6.7,-0.3,13.7,8.2,2.3,0.0,0.0
Eli Rogers,,,WR,3500,PIT,NE,19.8,NE by 7.5,2%,-12%,-2%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.3,5.0,2.0,0.5,6.8,3,4.9,8.1,8.1,1.2,15.0,2.9,0.8,0.0,0.0
Chris Conley,2,,WR,3500,KC,NO,28.0,KC by 6,19%,12%,1%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.3,5.4,4.5,0.8,7.3,7,8.7,7.6,7.6,4.0,11.1,6.8,1.9,0.0,0.0
Zach Zenner,1,,RB,3500,DET,WAS,25.5,DET by 1,-2%,18%,30%,0.0,0.0,0.0,0.0,0.0,8.0,8.0,3.6,1.7,3.3,1.7,1.7,1.0,0.0,12.8,8,6.4,6.4,6.4,3.6,9.3,3.7,1.1,0.0,0.0
Chris Ivory,1,,RB,3400,JAX,OAK,24.3,JAX by 1.5,21%,26%,28%,0.0,0.0,0.0,0.0,0.0,10.3,10.3,8.0,1.3,2.4,1.3,1.3,1.0,0.0,3.0,16,5.9,5.9,5.9,1.0,10.8,6.4,1.9,0.0,0.0
Markus Wheaton,,Q,WR,3400,PIT,NE,19.8,NE by 7.5,2%,-12%,-2%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,3.0,3.0,3.1,0.7,5.7,5,5.7,5.7,5.7,0.1,11.3,4.4,1.3,0.0,0.0
Zach Ertz,2,,TE,3400,PHI,MIN,18.5,MIN by 3,-9%,-26%,-22%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.3,4.3,5.2,0.3,9.0,9,7.2,7.2,7.2,2.9,11.6,9.6,2.8,0.0,0.0
Justin Forsett,1,,RB,3300,DET,WAS,25.5,DET by 1,-2%,18%,30%,0.0,0.0,0.0,0.0,0.0,8.7,9.0,0.9,0.5,2.9,4.3,4.0,0.3,0.0,2.3,2,5.8,6.5,6.5,2.4,10.5,1.0,0.3,0.0,0.0
Dontrelle Inman,1,,WR,3300,SD,@ATL,23.5,ATL by 6,13%,-10%,2%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,4.2,4.2,0.3,7.2,7,10.5,6.8,6.8,-3.7,17.4,6.9,2.1,0.0,0.0
Brian Quick,1,,WR,3200,LA,NYG,20.3,NYG by 3,4%,-8%,10%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,3.8,4.2,0.2,11.5,7,13.4,10.1,10.1,3.4,16.8,6.5,2.0,0.0,0.0
Gary Barnidge,5,,TE,3200,CLE,@CIN,17.5,CIN by 10.5,-2%,3%,23%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.7,5.5,4.5,0.0,8.9,8,11.4,9.3,9.3,4.1,14.4,9.0,2.8,0.0,0.0
Marqise Lee,3,,WR,3200,JAX,OAK,24.3,JAX by 1.5,21%,26%,26%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,6.3,6.0,4.9,0.8,7.7,9,9.4,9.0,9.0,5.5,12.5,8.5,2.7,0.0,0.0
Dexter McCluster,,,RB,3200,SD,@ATL,23.5,ATL by 6,13%,-10%,32%,0.0,0.0,0.0,0.0,0.0,0.7,0.5,1.5,0.3,1.5,1.7,2.0,1.7,1.5,4.1,5,2.2,2.4,2.4,0.8,4.0,3.5,1.1,0.0,0.0
Bobby Rainey,0,,RB,3200,NYG,@LA,23.3,NYG by 3,-2%,10%,-3%,0.0,0.0,0.0,0.0,0.0,5.0,3.8,6.6,0.0,3.8,6.0,5.0,2.7,0.3,6.8,15,10.6,8.8,8.8,3.4,14.2,9.5,3.0,0.0,0.0
Cordarrelle Patterson,,,WR,3200,MIN,@PHI,21.5,MIN by 3,-14%,0%,-23%,0.0,0.0,0.0,0.0,0.0,0.7,0.8,0.0,0.0,3.8,4.3,2.8,1.7,0.4,6.5,3,8.5,5.5,5.5,-0.6,11.7,3.8,1.2,0.0,0.0
Andre Johnson,,,WR,3100,TEN,IND,25.3,TEN by 3,15%,12%,1%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.2,3.1,0.4,4.0,5,5.2,5.9,5.9,2.3,9.5,4.7,1.5,0.0,0.0
Derrick Henry,,,RB,3100,TEN,IND,25.3,TEN by 3,15%,12%,40%,0.0,0.0,0.0,0.0,0.0,4.0,6.0,7.3,0.2,4.4,0.7,0.8,0.9,0.0,14.0,14,3.7,4.6,4.6,2.7,6.6,6.8,2.2,0.0,0.0
Chris Thompson,,,RB,3100,WAS,@DET,24.5,DET by 1,7%,3%,-6%,0.0,0.0,0.0,0.0,0.0,4.7,4.3,4.3,0.5,4.6,3.7,3.2,3.0,0.3,7.6,13,10.0,8.9,8.9,5.5,12.3,7.5,2.4,0.0,0.0
Kenny Stills,,,WR,3100,MIA,BUF,20.5,BUF by 2.5,0%,-2%,1%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.3,4.0,3.9,0.2,9.0,7,5.9,7.5,7.5,1.3,13.6,6.7,2.2,0.0,0.0
Vincent Jackson,1,O,WR,3100,TB,@SF,23.8,TB by 1,-15%,66%,-3%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.3,6.4,0.0,0.6,5.4,0,6.7,6.5,6.5,4.8,8.1,0.0,0.0,0.0,0.0
Jesse James,0,,TE,3100,PIT,NE,19.8,NE by 7.5,2%,-12%,13%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.3,4.8,4.4,0.8,4.9,7,9.7,8.7,8.7,3.6,13.8,7.2,2.3,0.0,0.0
Jaron Brown,,Q,WR,3100,ARI,SEA,22.8,ARI by 2,-13%,-29%,-24%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.3,3.8,3.4,0.2,8.1,6,3.1,6.0,6.0,0.2,11.7,4.8,1.5,0.0,0.0
Nelson Agholor,,,WR,3100,PHI,MIN,18.5,MIN by 3,-9%,-26%,-39%,0.0,0.0,0.0,0.0,0.0,0.3,0.2,0.0,0.0,5.0,4.7,5.2,4.9,1.0,7.0,9,5.6,8.1,8.1,3.7,12.5,7.5,2.4,0.0,0.0
Joique Bell,,,RB,3000,CHI,@GB,19.5,GB by 7.5,9%,-31%,-40%,0.0,0.0,0.0,0.0,0.0,3.0,3.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0,0.6,0.6,0.6,0.6,0.6,0.0,0.0,0.0,0.0
Ka'Deem Carey,,Q,RB,3000,CHI,@GB,19.5,GB by 7.5,9%,-31%,-40%,0.0,0.0,0.0,0.0,0.0,4.0,3.3,4.6,0.3,4.5,1.0,0.8,1.4,0.3,6.0,10,3.1,2.4,2.4,0.5,4.4,4.4,1.5,0.0,0.0
Aaron Ripkowski,,,RB,3000,GB,CHI,27.0,GB by 7.5,-7%,3%,-9%,0.0,0.0,0.0,0.0,0.0,1.5,1.5,1.1,0.5,5.7,0.5,0.5,0.5,0.0,2.0,3,1.5,1.5,1.5,1.1,1.8,2.1,0.7,0.0,0.0
Paul Lasike,,,RB,3000,CHI,@GB,19.5,GB by 7.5,9%,-31%,-40%,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.5,0.0,0.0,0.0,0.0,0.0,0,0.2,0.2,0.2,0.1,0.2,0.0,0.0,0.0,0.0
Deonte Thompson,,,WR,3000,CHI,@GB,19.5,GB by 7.5,9%,-31%,-3%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.2,0.0,0.0,4,0.0,0.0,0.0,0.0,0.0,4.3,1.4,0.0,0.0
Jared Abbrederis,,O,WR,3000,GB,CHI,27.0,GB by 7.5,-7%,3%,9%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.7,0.0,4.0,1,0.9,0.9,0.9,-0.4,2.2,0.0,0.0,0.0,0.0
Josh Bellamy,,,WR,3000,CHI,@GB,19.5,GB by 7.5,9%,-31%,-3%,0.0,0.0,0.0,0.0,0.0,0.3,0.3,0.0,0.0,7.0,0.3,0.3,3.6,0.0,14.0,6,1.0,1.0,1.0,-0.2,2.3,5.5,1.8,0.0,0.0
Marquess Wilson,,,WR,3000,CHI,@GB,19.5,GB by 7.5,9%,-31%,-3%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Ty Montgomery,6,,WR,3000,GB,CHI,27.0,GB by 7.5,-7%,3%,9%,0.0,0.0,0.0,0.0,0.0,1.7,1.0,6.6,0.0,1.2,4.0,2.4,4.6,0.6,8.2,22,6.5,3.9,3.9,-4.8,12.6,14.0,4.7,0.0,0.0
Trevor Davis,0,,WR,3000,GB,CHI,27.0,GB by 7.5,-7%,3%,9%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.5,0.3,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Jeff Janis,,,WR,3000,GB,CHI,27.0,GB by 7.5,-7%,3%,9%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.3,0.0,7.0,1,1.7,1.7,1.7,-0.7,4.1,0.0,0.0,0.0,0.0
Chase Reynolds,,,RB,3000,LA,NYG,20.3,NYG by 3,4%,-8%,-4%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Benny Cunningham,0,,RB,3000,LA,NYG,20.3,NYG by 3,4%,-8%,-4%,0.0,0.0,0.0,0.0,0.0,1.3,1.2,3.0,0.0,6.8,1.0,1.2,1.4,0.0,6.3,7,3.1,2.6,2.6,0.6,4.6,4.8,1.6,0.0,0.0
Orleans Darkwa,0,,RB,3000,NYG,@LA,23.3,NYG by 3,-2%,10%,-3%,0.0,0.0,0.0,0.0,0.0,9.7,7.5,1.2,1.3,3.7,1.0,1.0,0.3,0.0,3.0,2,8.4,6.6,6.6,0.2,12.9,1.3,0.4,0.0,0.0
Malcolm Brown,,,RB,3000,LA,NYG,20.3,NYG by 3,4%,-8%,-4%,0.0,0.0,0.0,0.0,0.0,1.5,1.5,1.5,0.0,2.3,1.0,1.0,0.3,0.0,17.0,3,3.0,3.0,3.0,2.0,4.1,1.2,0.4,0.0,0.0
Paul Perkins,,,RB,3000,NYG,@LA,23.3,NYG by 3,-2%,10%,-3%,0.0,0.0,0.0,0.0,0.0,2.0,2.0,2.8,0.7,4.5,2.3,2.3,1.4,0.0,14.4,7,5.9,5.9,5.9,2.3,9.5,3.7,1.2,0.0,0.0
Dwayne Harris,,,WR,3000,NYG,@LA,23.3,NYG by 3,-2%,10%,24%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.3,0.0,0.0,1,-0.3,-0.2,-0.2,-0.6,0.2,0.0,0.0,0.0,0.0
Tavarres King,,,WR,3000,NYG,@LA,23.3,NYG by 3,-2%,10%,24%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Bradley Marquez,,,WR,3000,LA,NYG,20.3,NYG by 3,4%,-8%,10%,0.0,0.0,0.0,0.0,0.0,0.3,0.3,0.0,0.0,2.0,1.0,1.0,0.3,0.0,8.3,0,1.6,1.6,1.6,0.4,2.8,0.0,0.0,0.0,0.0
Nelson Spruce,,Q,WR,3000,LA,NYG,20.3,NYG by 3,4%,-8%,10%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Pharoh Cooper,,,WR,3000,LA,NYG,20.3,NYG by 3,4%,-8%,10%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.0,0.0,1.0,1.0,2.2,0.0,0.0,4,0.0,0.0,0.0,0.0,0.0,4.3,1.4,0.0,0.0
Roger Lewis,,,WR,3000,NYG,@LA,23.3,NYG by 3,-2%,10%,24%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,0.7,1.0,8.0,1,9.4,9.4,9.4,9.4,9.4,0.0,0.0,0.0,0.0
Mike Thomas,,,WR,3000,LA,NYG,20.3,NYG by 3,4%,-8%,10%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.3,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Tim Hightower,,,RB,3000,NO,@KC,22.0,KC by 6,-7%,11%,-14%,0.0,0.0,0.0,0.0,0.0,2.3,2.8,3.7,0.4,3.4,0.0,0.2,0.7,0.0,1.0,7,1.0,1.2,1.2,0.4,2.0,3.7,1.2,0.0,0.0
John Kuhn,,,RB,3000,NO,@KC,22.0,KC by 6,-7%,11%,-14%,0.0,0.0,0.0,0.0,0.0,1.7,1.8,1.2,1.0,2.0,1.3,1.3,1.1,0.8,3.0,4,10.2,7.7,7.7,-1.6,17.0,1.9,0.6,0.0,0.0
Travaris Cadet,,,RB,3000,NO,@KC,22.0,KC by 6,-7%,11%,-14%,0.0,0.0,0.0,0.0,0.0,0.3,0.4,1.2,0.2,2.0,3.7,4.2,2.2,0.6,4.3,5,5.4,6.1,6.1,1.8,10.3,4.6,1.5,0.0,0.0
Anthony Sherman,,,RB,3000,KC,NO,28.0,KC by 6,19%,12%,26%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.5,0,0.7,0.7,0.7,-0.3,1.6,0.0,0.0,0.0,0.0
Knile Davis,,,RB,3000,KC,NO,28.0,KC by 6,19%,12%,26%,0.0,0.0,0.0,0.0,0.0,0.5,0.5,1.8,0.0,-2.0,1.5,1.5,0.5,0.0,4.7,4,1.6,1.6,1.6,-0.7,3.9,1.6,0.5,0.0,0.0
Marcus Murphy,,,RB,3000,NO,@KC,22.0,KC by 6,-7%,11%,-14%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Daniel Lasco,,Q,RB,3000,NO,@KC,22.0,KC by 6,-7%,11%,-14%,0.0,0.0,0.0,0.0,0.0,3.0,3.0,2.3,1.5,2.8,2.0,2.0,0.4,0.0,2.8,4,2.4,2.4,2.4,1.7,3.1,1.8,0.6,0.0,0.0
Charcandrick West,,,RB,3000,KC,NO,28.0,KC by 6,19%,12%,26%,0.0,0.0,0.0,0.0,0.0,4.0,3.8,4.1,0.3,5.5,1.7,2.8,0.6,0.3,3.1,7,4.4,5.4,5.4,2.5,8.3,3.9,1.3,0.0,0.0
Brandon Coleman,,,WR,3000,NO,@KC,22.0,KC by 6,-7%,11%,-4%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.3,4.3,0.7,0.8,6.8,1,6.7,5.9,5.9,-0.1,11.9,1.4,0.5,0.0,0.0
Albert Wilson,,,WR,3000,KC,NO,28.0,KC by 6,19%,12%,1%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.3,3.5,0.5,5.3,6,5.6,5.0,5.0,1.5,8.5,6.2,2.1,0.0,0.0
De'Anthony Thomas,,,WR,3000,KC,NO,28.0,KC by 6,19%,12%,1%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.3,0.0,7.0,0,3.4,3.4,3.4,3.4,3.4,0.0,0.0,0.0,0.0
Tommylee Lewis,,,WR,3000,NO,@KC,22.0,KC by 6,-7%,11%,-4%,0.0,0.0,0.0,0.0,0.0,0.7,0.5,0.0,0.3,2.0,2.7,2.3,0.4,0.0,8.4,1,4.7,3.8,3.8,0.9,6.6,0.0,0.0,0.0,0.0
Demarcus Robinson,,,WR,3000,KC,NO,28.0,KC by 6,19%,12%,1%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Jake Lampman,,,WR,3000,NO,@KC,22.0,KC by 6,-7%,11%,-4%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Tyreek Hill,,,WR,3000,KC,NO,28.0,KC by 6,19%,12%,1%,0.0,0.0,0.0,0.0,0.0,0.7,0.6,0.0,0.0,-2.0,4.3,3.2,1.9,0.6,5.4,3,7.5,6.6,6.6,2.5,10.8,3.6,1.2,0.0,0.0
Robert Turbin,,,RB,3000,IND,@TEN,22.3,TEN by 3,-3%,-16%,-20%,0.0,0.0,0.0,0.0,0.0,2.7,2.4,3.0,1.0,2.3,2.3,2.0,0.3,0.4,4.0,6,5.3,5.3,5.3,3.3,7.4,2.0,0.7,0.0,0.0
Jordan Todman,,,RB,3000,IND,@TEN,22.3,TEN by 3,-3%,-16%,-20%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Jalston Fowler,,,RB,3000,TEN,IND,25.3,TEN by 3,15%,12%,40%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,14.0,0,2.4,2.4,2.4,2.4,2.4,0.0,0.0,0.0,0.0
Antonio Andrews,,,RB,3000,TEN,IND,25.3,TEN by 3,15%,12%,40%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Josh Ferguson,,,RB,3000,IND,@TEN,22.3,TEN by 3,-3%,-16%,-20%,0.0,0.0,0.0,0.0,0.0,1.3,1.3,1.8,0.3,1.0,4.7,4.2,2.4,0.0,5.1,7,4.5,5.4,5.4,1.7,9.1,4.5,1.5,0.0,0.0
Harry Douglas,,,WR,3000,TEN,IND,25.3,TEN by 3,15%,12%,1%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.5,4.5,0.6,1.5,4.6,1,4.0,4.0,4.0,4.0,4.1,0.0,0.0,0.0,0.0
Marc Mariani,,,WR,3000,TEN,IND,25.3,TEN by 3,15%,12%,1%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Devin Street,,,WR,3000,IND,@TEN,22.3,TEN by 3,-3%,-16%,5%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Quan Bray,,O,WR,3000,IND,@TEN,22.3,TEN by 3,-3%,-16%,5%,0.0,0.0,0.0,0.0,0.0,0.3,0.2,0.0,0.0,7.0,1.0,0.7,1.8,0.0,9.0,3,1.9,1.2,1.2,-1.0,3.5,0.0,0.0,0.0,0.0
Chester Rogers,1,,WR,3000,IND,@TEN,22.3,TEN by 3,-3%,-16%,5%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.3,3.2,3.2,0.6,7.9,6,7.2,4.3,4.3,-0.1,8.7,7.0,2.3,0.0,0.0
Kenjon Barner,,,RB,3000,PHI,MIN,18.5,MIN by 3,-9%,-26%,-27%,0.0,0.0,0.0,0.0,0.0,4.0,4.0,1.2,0.8,5.8,0.0,0.0,0.3,0.0,0.0,3,3.7,3.8,3.8,-0.8,8.4,1.1,0.4,0.0,0.0
Zach Line,,,RB,3000,MIN,@PHI,21.5,MIN by 3,-14%,0%,-13%,0.0,0.0,0.0,0.0,0.0,1.5,1.5,0.5,0.0,2.0,0.5,0.5,0.3,0.5,0.0,1,0.3,0.3,0.3,-0.1,0.7,0.0,0.0,0.0,0.0
Ronnie Hillman,,,RB,3000,MIN,@PHI,21.5,MIN by 3,-14%,0%,-13%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2,0.0,0.0,0.0,0.0,0.3,0.0,0.0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
